path,count
index.Rmd,12
index.html,11
lecture_notes/Data_Cleaning.Rmd,8
lecture_notes/Data_Cleaning.html,6
lecture_notes/Data_Subsetting_Part2.Rmd,5
lecture_notes/Data_Subsetting_Part1.Rmd,4
lecture_notes/Data_Cleaning.pdf,3
labs/data-reshaping-lab.Rmd,3
lecture_notes/Data_Missing.Rmd,3
labs/rmarkdown-lab.Rmd,3
lecture_notes/Data_Cleaning_Part2.Rmd,3
labs/data-reshaping-lab-key.Rmd,3
labs/data-reshaping-lab-key.html,3
lecture_notes/Data_IO_Part1.pdf,2
lecture_notes/Functional_Programming.Rmd,2
lecture_notes/Data_Cleaning_Part2.pdf,2
labs/rmarkdown-lab.html,2
lecture_notes/Data_Summarization.Rmd,2
labs/rmarkdown-lab-key.Rmd,2
lecture_notes/Data_Cleaning_Part2.html,2
lecture_notes/Data_Subsetting_Part1.html,2
labs/data-subsetting-lab-part1-key.html,2
labs/data-cleaning-lab-key.html,2
labs/data-summarization-lab-key.R,2
labs/data-reshaping-lab.html,2
labs/merging-lab-key.html,2
labs/merging-lab.Rmd,2
labs/data-subsetting-lab-part1-key.Rmd,2
labs/merging-lab-key.Rmd,2
lecture_notes/Data_IO_Part1.html,2
labs/functional-program-lab-key.Rmd,2
lecture_notes/Bioconductor_intro.Rmd,2
lecture_notes/Bioconductor_intro.html,2
labs/data-io-lab-part2-key.Rmd,2
labs/data-summarization-lab.Rmd,2
labs/data-summarization-lab-key.html,2
labs/data-summarization-lab-key.Rmd,2
lecture_notes/Data_IO_and_structure.Rmd,2
lecture_notes/Data_IO_and_structure.html,2
labs/dplyr-lab.Rmd,2
labs/web-api-lab.Rmd,2
labs/dplyr-lab.html,2
labs/advanced-io-lab-key.Rmd,1
labs/data-cleaning-lab-part2-key.Rmd,1
labs/data-cleaning-lab-part2-key.html,1
labs/data-cleaning-lab-part2.Rmd,1
lecture_notes/media/backtick_1.png,1
lecture_notes/Advanced_Data_IO.R,1
labs/missing-data-lab-key.Rmd,1
labs/missing-data-lab.Rmd,1
